TimeStamp(epoch),mAccelerometerMagnitude(m/s^2),mAccelerometerX(m/s^2),mAccelerometerY(m/s^2),mAccelerometerZ(m/s^2),mGyroscopeMagnitude(rad/s),mGyroscopeX(rad/s),mGyroscopeY(rad/s),mGyroscopeZ(rad/s) 
1566316729077, 8.917088, 1.0490186, 3.5566041, 8.109536, 0.41591042, 0.27164245, -0.19920446, -0.24394555
1566316729086, 9.517321, 1.1400293, 3.4057178, 8.813672, 0.42799112, 0.29507825, -0.18855181, -0.24607609
1566316729086, 10.390987, 1.1831397, 3.412903, 9.74294, 0.43875447, 0.32597092, -0.16192019, -0.24501082
1566316729095, 9.855149, 0.8981324, 3.4512234, 9.187295, 0.42558613, 0.3291667, -0.12783173, -0.23755397
1566316729096, 9.739965, 1.0442286, 3.4248781, 9.057964, 0.42265904, 0.33768883, -0.10333065, -0.23222765
1566316729106, 9.4261875, 0.8262818, 3.5063088, 8.710687, 0.38069904, 0.3110572, -0.060720075, -0.21092236
1566316729107, 8.814001, 0.80233157, 3.515889, 8.042476, 0.34624538, 0.27164245, -0.07456851, -0.20133498
1566316729117, 8.959771, 1.6094532, 3.1255007, 8.241262, 0.31919563, 0.23648871, -0.03834952, -0.21092236
1566316729117, 8.138674, -0.4143384, 2.560276, 7.7143583, 0.24080397, 0.20559604, -0.05219796, -0.113983296
1566316729127, 9.528455, -0.44786867, 3.2644117, 8.940608, 0.22448032, 0.21837921, -0.036218993, -0.037284255
1566316729127, 8.650006, -0.33530274, 3.5206788, 7.893985, 0.21094388, 0.2066613, -0.027696876, 0.03195793
1566316729136, 9.289962, -0.019160157, 3.8080812, 8.473579, 0.23813605, 0.22264028, -0.046871636, 0.070307456
1566316729137, 9.389739, 0.28500733, 4.1050634, 8.440049, 0.25858733, 0.22370553, -0.10759171, 0.07243799
1566316729146, 9.379938, 0.98435307, 4.140989, 8.358619, 0.30832183, 0.23329292, -0.19920446, 0.03089267
1566316729146, 10.035676, 1.6022681, 4.071533, 9.031619, 0.37781465, 0.24501082, -0.28442562, -0.04261058
1566316729156, 8.57158, 1.9639161, 3.8392165, 7.407796, 0.5153723, 0.24074976, -0.43675843, -0.12996227
1566316729157, 9.216588, 2.2369483, 3.9014869, 8.044871, 0.7099123, 0.26844665, -0.61678815, -0.22690132
1566316729167, 9.054604, 2.3495142, 3.9517825, 7.800579, 0.9365668, 0.28442562, -0.83516735, -0.314253
1566316729168, 8.933383, 2.4261549, 4.016448, 7.6017923, 1.2785251, 0.28122982, -1.1888351, -0.37710363
1566316729176, 9.087263, 2.8261232, 3.781736, 7.7646537, 1.7001381, 0.2790993, -1.619202, -0.43675843
1566316729177, 8.186516, 2.8692336, 3.6380348, 6.7491655, 2.0223367, 0.2514024, -1.9398465, -0.5134575
1566316729188, 8.1905155, 2.806963, 3.66438, 6.7659307, 2.3104432, 0.25033715, -2.2200112, -0.58909124
1566316729188, 8.008148, 2.6057813, 3.6332448, 6.6437845, 2.5623724, 0.26525086, -2.461826, -0.6593987
