TimeStamp(epoch),mAccelerometerMagnitude(m/s^2),mAccelerometerX(m/s^2),mAccelerometerY(m/s^2),mAccelerometerZ(m/s^2),mGyroscopeMagnitude(rad/s),mGyroscopeX(rad/s),mGyroscopeY(rad/s),mGyroscopeZ(rad/s) 
1566316240797, 7.805709, 5.376819, -4.0499783, 3.9517825, 6.3268704, -1.1291803, -5.9644156, 1.7832527
1566316240798, 8.114432, 5.4342995, -4.3086405, 4.2128396, 6.2616982, -1.1387677, -5.8344536, 1.9675435
1566316240800, 7.482515, 5.1636624, -4.4188113, 3.1302907, 6.1718044, -1.2090752, -5.646967, 2.1774006
1566316240801, 7.459795, 5.319339, -4.6104126, 2.4692652, 6.069315, -1.3124058, -5.413674, 2.4096282
1566316240801, 7.5344176, 5.388794, -4.8523097, 2.0453467, 5.9725785, -1.4231933, -5.1590757, 2.6514432
1566316240811, 7.723822, 5.5708156, -5.254673, 1.0059083, 5.9410973, -1.5414376, -4.946023, 2.908172
1566316240811, 8.397486, 6.0761647, -5.2977834, 2.3519094, 5.922694, -1.6618125, -4.7287087, 3.1553133
1566316240821, 9.146399, 7.074888, -5.6929617, 1.092129, 5.9132147, -1.7821875, -4.5529404, 3.3257556
1566316240821, 10.731219, 8.401729, -5.968389, 2.9913795, 5.844851, -1.845038, -4.3377566, 3.4557178
1566316240831, 11.719742, 9.4435625, -6.588699, 2.1818628, 5.77918, -1.8919097, -4.1470747, 3.552657
1566316240831, 13.062438, 10.471025, -6.983877, 3.4943337, 5.674435, -1.8887138, -3.9659796, 3.5920718
1566316240843, 13.790459, 10.971585, -7.4054008, 3.8679566, 5.5598316, -1.8887138, -3.7635794, 3.6304212
1566316240843, 14.3203335, 11.479329, -7.7622585, 3.6116896, 5.445449, -1.8503643, -3.60592, 3.636813
1566316240851, 15.1104965, 11.857742, -7.999366, 4.87147, 5.317103, -1.8173412, -3.4131074, 3.649596
1566316240852, 15.049903, 12.058924, -8.334668, 3.408113, 5.227951, -1.7694043, -3.2820797, 3.6645098
1566316240861, 15.340839, 11.967913, -8.461604, 4.528982, 5.1284447, -1.7172064, -3.1489217, 3.665575
1566316240862, 15.514401, 12.1235895, -8.727451, 4.1888895, 5.057146, -1.6809874, -3.0349383, 3.6794233
1566316240872, 15.621068, 12.319981, -8.828042, 3.781736, 5.0004864, -1.655421, -2.932673, 3.6964676
1566316240872, 15.79934, 12.478052, -9.067544, 3.420088, 4.944937, -1.6564863, -2.8293424, 3.701794
1566316240881, 15.839825, 12.413386, -9.374106, 2.9889846, 4.900808, -1.6618125, -2.7164245, 3.7252297
1566316240882, 15.837676, 12.487633, -9.426797, 2.454895, 4.857585, -1.716141, -2.5949843, 3.730556
1566316240892, 16.058697, 12.487633, -9.884246, 2.059717, 4.8323793, -1.7789917, -2.4703484, 3.7529266
1566316240893, 15.901086, 12.248131, -10.075848, 1.1424243, 4.84777, -1.856756, -2.3712788, 3.798733
1566316240902, 16.050676, 12.042159, -10.31535, 2.4908204, 4.859851, -1.9249328, -2.2381206, 3.8605185
1566316240902, 16.015877, 11.675721, -10.94045, 0.70174074, 4.925291, -2.014415, -2.130529, 3.9574575
1566316240912, 16.132126, 11.438614, -11.191927, 2.0357666, 4.9797134, -2.0602214, -1.9984361, 4.06931
1566316240912, 15.976295, 11.06978, -11.441009, 1.343606, 5.076534, -2.1443772, -1.8716697, 4.2035336
1566316240923, 16.16868, 11.06978, -11.625425, 1.9327809, 5.1721406, -2.1891184, -1.808819, 4.322843
1566316240923, 16.299492, 10.890154, -11.761941, 2.955454, 5.272095, -2.194445, -1.7619474, 4.458132
