TimeStamp(epoch),mAccelerometerMagnitude(m/s^2),mAccelerometerX(m/s^2),mAccelerometerY(m/s^2),mAccelerometerZ(m/s^2),mGyroscopeMagnitude(rad/s),mGyroscopeX(rad/s),mGyroscopeY(rad/s),mGyroscopeZ(rad/s) 
1565633655235, 10.85666, 8.234077, -6.143225, 3.5110989, 1.8075287, -0.294013, -1.3891048, 1.1185277
1565633655245, 11.579287, 8.416099, -6.0689797, 5.1397123, 1.6974704, -0.2428803, -1.3187973, 1.0407634
1565633655246, 11.214562, 8.322693, -6.205496, 4.24158, 1.6032029, -0.20240025, -1.2591426, 0.9715212
1565633655255, 11.395786, 8.353828, -6.1384354, 4.7325587, 1.5155648, -0.13315806, -1.2112057, 0.9012137
1565633655256, 11.524595, 8.262817, -6.3084817, 4.974456, 1.4508839, -0.09161274, -1.1888351, 0.8266452
1565633655265, 11.079213, 8.087981, -6.2965064, 4.2056546, 1.4399681, -0.03195793, -1.2101405, 0.7797736
1565633655266, 11.521553, 8.047266, -6.2941117, 5.326524, 1.3822343, -0.014913702, -1.1664646, 0.7414241
1565633655275, 11.288747, 8.52627, -6.847361, 2.802173, 1.6008731, 0.011717909, -1.4508902, 0.6764429
1565633655276, 13.997581, 9.299861, -7.6377177, 7.1491337, 1.8275884, 0.15978967, -1.743838, 0.5230448
1565633655285, 11.002392, 7.6592727, -6.6246243, 4.3014555, 1.893601, 0.22264028, -1.8152106, 0.4910869
1565633655286, 9.026708, 5.9085135, -4.960086, 4.687053, 2.0045831, 0.28122982, -1.9089539, 0.5432849
1565633655295, 8.611577, 5.388794, -5.2738333, 4.160149, 2.0889509, 0.33129725, -1.9750003, 0.5944176
1565633655295, 9.39127, 5.49657, -6.373147, 4.167334, 2.2027123, 0.37816888, -2.07407, 0.6380934
1565633655306, 9.396287, 5.3552637, -6.813831, 3.6308498, 2.3010364, 0.38562572, -2.1560953, 0.7052051
1565633655307, 8.739361, 5.029541, -6.480923, 3.0129347, 2.3650327, 0.3685815, -2.2040322, 0.77444726
1565633655315, 8.194169, 4.754114, -6.248606, 2.3447242, 2.3837996, 0.31638354, -2.1965754, 0.87032104
1565633655316, 7.7905955, 4.655918, -6.0282645, 1.6357985, 2.3438718, 0.24607609, -2.1241374, 0.9598033
1565633655326, 7.7933445, 4.605623, -6.183941, 1.1328443, 2.276546, 0.15233281, -2.0112193, 1.055677
1565633655327, 8.049543, 5.017566, -6.2510014, 0.7376661, 2.2261086, 0.06498113, -1.9217371, 1.1217234
1565633655336, 8.632873, 5.841453, -6.344407, 0.3903882, 2.1542704, -0.04474111, -1.8301244, 1.135572
1565633655339, 9.717469, 7.1778736, -6.4090724, 1.3531861, 2.0369442, -0.094808534, -1.7108147, 1.1014835
1565633655346, 10.455365, 8.037686, -6.495293, 1.587898, 1.8764621, -0.15659387, -1.5584819, 1.0333065
1565633655347, 11.181585, 8.849598, -6.6988697, 1.3555812, 1.7356061, -0.17044231, -1.4402375, 0.9534117
1565633655356, 11.968126, 9.342972, -6.75156, 3.2189064, 1.5603492, -0.17470337, -1.293231, 0.85540736
1565633655356, 12.113312, 9.78605, -6.7659307, 2.2776637, 1.4255229, -0.14913702, -1.212271, 0.7350325
1565633655366, 12.737195, 10.035132, -6.5360084, 4.3373804, 1.284734, -0.10013486, -1.1195929, 0.6221144
1565633655366, 12.152876, 9.833951, -6.5000834, 2.955454, 1.1962588, -0.082025364, -1.0727214, 0.5230448
1565633655376, 12.230826, 9.7621, -6.1791506, 4.014053, 1.1259508, -0.037284255, -1.0375676, 0.43569317
1565633655377, 11.714463, 9.350157, -6.262976, 3.2524366, 1.0847237, -0.034088463, -1.0226538, 0.36005938
1565633655386, 11.4340315, 9.127419, -6.246211, 2.9003687, 1.0759413, -0.025566347, -1.0343717, 0.29507825
1565633655387, 11.289279, 8.847202, -6.1575956, 3.3554225, 1.0800469, -0.0479369, -1.0492855, 0.2514024
1565633655396, 10.69509, 8.475974, -6.2917166, 1.719624, 1.1471083, -0.05219796, -1.1249193, 0.21837921
1565633655396, 11.046899, 8.279583, -6.1240654, 3.9972878, 1.1751113, -0.06711166, -1.1579424, 0.18855181
1565633655406, 10.333586, 8.080796, -6.351592, 1.0681788, 1.261404, -0.07989483, -1.2474247, 0.16937704
1565633655407, 10.572906, 7.7718387, -6.133645, 3.7098854, 1.3202375, -0.08522116, -1.3081448, 0.15659387
1565633655418, 9.798134, 7.34313, -6.361172, 1.2717555, 1.4156199, -0.1257012, -1.4008228, 0.16085494
1565633655418, 10.221079, 7.3479204, -6.4162574, 3.051255, 1.5116122, -0.10759171, -1.4988271, 0.16405073
1565633655427, 9.896349, 6.967112, -6.495293, 2.684817, 1.6009992, -0.12783173, -1.5861788, 0.17576863
1565633655427, 9.627274, 6.7300053, -6.569539, 2.0573218, 1.7167205, -0.10546118, -1.7012273, 0.20453078
1565633655437, 9.698627, 6.320457, -6.4354177, 3.5637891, 1.8009013, -0.084155895, -1.780057, 0.25992453
1565633655439, 9.314306, 6.006709, -6.6246243, 2.6057813, 1.938289, -0.043675844, -1.9110844, 0.3206446
1565633655448, 9.83318, 5.8342676, -6.5719337, 4.4116263, 2.0582156, 0.025566347, -2.0240026, 0.37284255
1565633655448, 9.178005, 5.503755, -6.71324, 2.9794044, 2.2503474, 0.09374327, -2.2019017, 0.45486793
1565633655457, 9.691799, 5.3121533, -6.543194, 4.785249, 2.412749, 0.18216023, -2.347843, 0.5251754
1565633655458, 9.029073, 5.094207, -6.567144, 3.527864, 2.57383, 0.26738137, -2.4863272, 0.60933125
1565633655468, 9.354413, 5.0918117, -6.68929, 4.102669, 2.7091184, 0.35899413, -2.5949843, 0.69029135
1565633655468, 9.182605, 4.9217653, -6.6988697, 3.9014869, 2.844619, 0.4346279, -2.7057717, 0.76272935
1565633655478, 9.306479, 5.206773, -6.991062, 3.2596216, 3.0009022, 0.5134575, -2.8346686, 0.8404937
1565633655479, 9.659193, 5.1924024, -6.950347, 4.24637, 3.1203392, 0.588026, -2.9262815, 0.90973586
1565633655488, 9.132526, 5.149292, -7.1275783, 2.4668703, 3.2606096, 0.65513766, -3.0434606, 0.96939063
1565633655488, 9.610316, 5.2929935, -6.959927, 3.9877076, 3.3549345, 0.7414241, -3.1052458, 1.031176
1565633655501, 9.502683, 5.43909, -7.185059, 3.0153298, 3.468882, 0.80107886, -3.1957934, 1.0855045
1565633655502, 9.63349, 5.5875807, -7.3383403, 2.7806177, 3.6002383, 0.8788432, -3.3065808, 1.1206582
1565633655508, 9.664445, 5.6282964, -7.3479204, 2.7806177, 3.7464416, 0.9416938, -3.4301515, 1.176052
1565633655509, 9.523339, 5.5396805, -7.288045, 2.6249416, 3.871375, 1.0045444, -3.5334823, 1.2218584
1565633655518, 9.371746, 5.489385, -7.2640944, 2.2201831, 3.996948, 1.0578076, -3.6400087, 1.2676647
