TimeStamp(epoch),mAccelerometerMagnitude(m/s^2),mAccelerometerX(m/s^2),mAccelerometerY(m/s^2),mAccelerometerZ(m/s^2),mGyroscopeMagnitude(rad/s),mGyroscopeX(rad/s),mGyroscopeY(rad/s),mGyroscopeZ(rad/s) 
1565632518340, 10.814974, 4.0906935, -0.5843848, 9.994417, 2.7219396, -0.64555025, -1.5126755, 2.1688783
1565632518346, 12.166994, 10.056687, -6.7970657, -0.83586186, 2.5242038, -0.4282363, -1.4551512, 2.0176108
1565632518346, 12.251517, 9.946517, -7.1060233, -0.81909674, 2.3942015, -0.26738137, -1.4413028, 1.892975
1565632518349, 17.112782, 14.063556, -6.832991, 6.9551373, 2.2934277, -0.13528858, -1.3965617, 1.8141453
1565632518349, 15.566173, 13.323494, -6.6030693, 4.6032276, 2.2382486, -0.06498113, -1.4029533, 1.7427727
1565632518349, 15.104344, 12.887601, -6.3132715, 4.711004, 2.1769469, -0.007456851, -1.3688648, 1.6927053
1565632518350, 14.077083, 12.193045, -6.262976, 3.2045362, 2.1288452, -0.007456851, -1.325189, 1.6660736
1565632518350, 13.603294, 11.929593, -6.09293, 2.3686745, 2.0963635, -0.03834952, -1.2911005, 1.6511599
1565632518350, 13.14011, 11.496095, -5.973179, 2.196233, 2.0670114, -0.07563378, -1.2538162, 1.6415725
1565632518354, 12.772004, 11.211087, -5.9133034, 1.5711329, 2.0315611, -0.1257012, -1.1813782, 1.6479641
1565632518354, 12.499324, 10.971585, -5.846243, 1.2957057, 2.01156, -0.18961707, -1.1206582, 1.659682
1565632518367, 12.432316, 10.995535, -5.6857767, 1.1543995, 1.9804126, -0.257794, -1.0610034, 1.6522251
1565632518367, 12.453612, 10.98835, -5.7648125, 1.0562036, 1.9590039, -0.32170987, -0.97897804, 1.6660736
1565632518376, 12.279581, 10.815908, -5.7480474, 0.87418216, 1.9308473, -0.37603834, -0.91612744, 1.6575515
1565632518377, 12.516758, 10.96919, -5.894143, 1.2669654, 1.8767256, -0.44101948, -0.82557994, 1.6266588
1565632518388, 12.667387, 11.215877, -5.8438478, 0.7185059, 1.8265173, -0.47191215, -0.7392935, 1.6021577
1565632518388, 13.13562, 11.4625635, -5.973179, 2.339934, 1.7259526, -0.49854377, -0.5784386, 1.5478293
1565632518396, 13.32478, 11.7930765, -6.100115, 1.1232642, 1.6259509, -0.49428272, -0.4261058, 1.4892397
1565632518397, 13.982154, 12.18586, -6.0761647, 3.175796, 1.498456, -0.46658584, -0.25566345, 1.4008228
1565632518407, 13.873743, 12.274476, -6.11688, 2.0980372, 1.3876226, -0.44208476, -0.11504856, 1.3102753
1565632518407, 14.212304, 12.372671, -6.090535, 3.4368532, 1.2705966, -0.3834952, 0.018109497, 1.2112057
1565632518417, 14.096676, 12.23855, -6.1767554, 3.283572, 1.1725063, -0.350472, 0.16405073, 1.1068097
1565632518417, 14.151409, 12.298426, -6.239026, 3.175796, 1.0723696, -0.27057716, 0.26418558, 1.0034791
1565632518426, 14.334765, 12.149935, -6.1815457, 4.4331813, 0.9841245, -0.18109496, 0.36218992, 0.8969527
1565632518426, 14.002678, 12.092454, -6.205496, 3.3673975, 0.9065075, -0.084155895, 0.42397526, 0.79681784
1565632518437, 14.483179, 12.032578, -6.241421, 5.101392, 0.8516395, 0.027696876, 0.50387007, 0.6860303
1565632518438, 13.909824, 11.843372, -6.339617, 3.6092947, 0.8134701, 0.12676647, 0.53476274, 0.5997439
1565632518447, 13.853722, 11.258987, -6.4018874, 4.9169755, 0.7969958, 0.24181503, 0.56245965, 0.51026165
1565632518448, 13.178158, 11.079361, -6.3084817, 3.3338673, 0.75267774, 0.33981937, 0.515588, 0.43036684
1565632518458, 13.195176, 10.765614, -6.0665846, 4.6271777, 0.7514684, 0.44528055, 0.4889564, 0.3568636
1565632518458, 12.531916, 10.435101, -6.2605815, 2.9937747, 0.7418594, 0.49960902, 0.46019423, 0.29827404
1565632518468, 12.253782, 10.171648, -6.224656, 2.818938, 0.7575139, 0.572047, 0.4282363, 0.2514024
1565632518468, 11.830404, 9.74294, -6.109695, 2.7758276, 0.76411027, 0.60080916, 0.42290998, 0.20985709
1565632518478, 11.380665, 9.522598, -6.143225, 1.0490186, 0.7639907, 0.62744075, 0.39840892, 0.1768339
1565632518478, 11.147526, 9.239985, -5.992339, 1.7268091, 0.76306105, 0.62744075, 0.4101268, 0.14274544
1565632518488, 10.9192, 9.067544, -6.080955, 0.17483643, 0.72685546, 0.60720074, 0.37816888, 0.128897
1565632518488, 10.840372, 8.928633, -6.071375, 0.9651929, 0.7136421, 0.5795039, 0.40373522, 0.10226539
1565632518497, 10.672027, 8.689131, -6.128855, -0.91010743, 0.6630927, 0.5273059, 0.3888215, 0.10226539
1565632518498, 10.561342, 8.641231, -6.0689797, 0.19639161, 0.6304224, 0.47830373, 0.4048005, 0.06924219
1565632518508, 10.601338, 8.53106, -6.1767554, -1.2070899, 0.60309213, 0.4111921, 0.43782368, 0.054328486
1565632518508, 10.532223, 8.523875, -6.1552005, -0.62031007, 0.60285777, 0.35473305, 0.4857606, 0.040480047
1565632518518, 10.598557, 8.523875, -6.239026, -0.8646021, 0.62958753, 0.28016454, 0.5635249, 0.018109497
1565632518519, 10.858075, 8.660391, -6.346802, -1.6166383, 0.6721515, 0.21731395, 0.6359629, -0.010652645
1565632518529, 10.846428, 8.787327, -6.330037, -0.5987549, 0.7816501, 0.1470065, 0.76592517, -0.05219796
1565632518529, 11.128113, 8.828042, -6.447393, -2.0812721, 0.85384846, 0.07989483, 0.84581995, -0.08522116
1565632518539, 10.833061, 8.701106, -6.440208, -0.41194338, 0.9537306, 0.043675844, 0.9438243, -0.12996227
1565632518539, 10.824048, 8.408914, -6.6126494, -1.6501685, 1.017647, -0.024501082, 1.0066749, -0.1470065
1565632518549, 10.542528, 8.260423, -6.543194, -0.31135255, 1.078034, -0.05219796, 1.0641992, -0.16405073
1565632518549, 10.300483, 7.8748245, -6.6270194, -0.41194338, 1.0996094, -0.07563378, 1.0823087, -0.17896444
1565632518559, 10.215985, 7.7526784, -6.6413894, -0.39278322, 1.1033739, -0.096939065, 1.0844392, -0.17896444
1565632518559, 10.203849, 7.580237, -6.825806, -0.25866213, 1.1144413, -0.10546118, 1.0940266, -0.18429075
1565632518568, 9.966568, 7.33355, -6.7491655, -0.016765138, 1.0978081, -0.10652645, 1.0780476, -0.17789917
1565632518569, 9.913445, 7.158714, -6.854546, 0.21076173, 1.0846736, -0.10226539, 1.0652645, -0.1768339
